StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q3_1,Q3_2,Q4_1,Q4_2,Q4_3,Q7_1,Q5
2019-08-16 21:01:10,2019-08-16 21:01:26,IP Address,100,15,True,2019-08-16 21:01:26,R_22stuB2JFq6wAiJ,anonymous,EN-GB,249,100,100,100,100,96,86,"I have quit smoking, but I still worry about slipping back, so I need to keep working on living smoke free."
2019-08-16 21:01:10,2019-08-16 21:01:28,IP Address,100,18,True,2019-08-16 21:01:28,R_1NE69JThKq5N4qS,anonymous,EN-GB,761,10,15,12,13,13,10,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-16 21:02:21,2019-08-16 21:02:40,IP Address,100,19,True,2019-08-16 21:02:41,R_3hhywxIxWlQpok2,anonymous,EN-GB,775,74,78,6,1,4,,I definitely plan to quit smoking in the next 30 days.
2019-08-16 21:02:52,2019-08-16 21:03:16,IP Address,100,23,True,2019-08-16 21:03:16,R_9NPUvoARdsg4ts5,anonymous,EN-GB,627,73,79,53,50,60,51,"I have quit smoking, but I still worry about slipping back, so I need to keep working on living smoke free."
2019-08-16 21:09:23,2019-08-16 21:09:40,IP Address,100,17,True,2019-08-16 21:09:40,R_DHp9z9F4mWQJfcB,anonymous,EN-GB,736,58,49,99,61,72,65,"I never think about quitting smoking, and I have no plans to quit."
2019-08-16 21:13:39,2019-08-16 21:14:06,IP Address,100,26,True,2019-08-16 21:14:06,R_3QPGOXRfqG7Zs2n,anonymous,EN-GB,400,54,49,60,67,60,41,I definitely plan to quit smoking in the next 6 months.
2019-08-16 21:17:18,2019-08-16 21:17:42,IP Address,100,23,True,2019-08-16 21:17:42,R_eESzQbgtBkxBxId,anonymous,EN-GB,469,50,53,50,51,53,52,"I often think about quitting smoking, but I have no plans to quit."
2019-08-16 21:19:07,2019-08-16 21:19:32,IP Address,100,25,True,2019-08-16 21:19:32,R_OmcrBZYFazUGJk5,anonymous,EN-GB,689,71,75,14,17,18,12,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-16 21:19:23,2019-08-16 21:20:28,IP Address,100,65,True,2019-08-16 21:20:28,R_ToQYhPtHyquA6bv,anonymous,EN-GB,303,70,70,36,43,77,39,I definitely plan to quit smoking in the next 6 months.
2019-08-16 21:37:55,2019-08-16 21:39:12,IP Address,100,77,True,2019-08-16 21:39:13,R_aY19venA6MP2EFP,anonymous,EN-GB,209,70,65,70,65,75,65,"I often think about quitting smoking, but I have no plans to quit."
2019-08-16 21:49:27,2019-08-16 21:49:51,IP Address,100,24,True,2019-08-16 21:49:52,R_AcyuynoMxsU4P1T,anonymous,EN-GB,599,92,86,72,28,72,70,I definitely plan to quit smoking in the next 6 months.
2019-08-16 21:52:14,2019-08-16 21:52:50,IP Address,100,36,True,2019-08-16 21:52:51,R_77lxY0aobbtuH1T,anonymous,EN-GB,164,92,80,85,76,88,77,"I still smoke, but I have begun to change, like cutting back on the number of cigarettes I smoke. I am ready to set a quit date."
2019-08-16 22:06:41,2019-08-16 22:07:07,IP Address,100,25,True,2019-08-16 22:07:07,R_tLhGCXf4jCnwTcJ,anonymous,EN-GB,581,89,80,2,3,19,16,"I often think about quitting smoking, but I have no plans to quit."
2019-08-16 22:20:20,2019-08-16 22:20:44,IP Address,100,24,True,2019-08-16 22:20:44,R_31Sfy0T36cglZ1N,anonymous,EN-GB,309,74,78,65,69,76,73,"I have quit smoking, but I still worry about slipping back, so I need to keep working on living smoke free."
2019-08-16 23:10:30,2019-08-16 23:11:45,IP Address,100,74,True,2019-08-16 23:11:45,R_ukqmwHJmWuAf0Zj,anonymous,EN-GB,592,88,89,16,18,21,10,"I often think about quitting smoking, but I have no plans to quit."
2019-08-16 23:13:57,2019-08-16 23:15:23,IP Address,100,85,True,2019-08-16 23:15:23,R_2VKliJOosKb0DjK,anonymous,EN-GB,362,28,28,65,64,65,67,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-16 23:25:12,2019-08-16 23:25:36,IP Address,100,24,True,2019-08-16 23:25:36,R_2EAx2PcVXzFlUmK,anonymous,EN-GB,731,32,18,24,16,26,23,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-17 02:36:35,2019-08-17 02:36:58,IP Address,100,23,True,2019-08-17 02:36:58,R_1ovsSnvBtiBwMSz,anonymous,EN-GB,700,83,84,84,86,80,50,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-17 09:07:58,2019-08-17 09:08:30,IP Address,100,31,True,2019-08-17 09:08:30,R_2Vmfq97lzxcHbw1,anonymous,EN-GB,312,100,100,0,0,16,22,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-17 09:32:23,2019-08-17 09:32:53,IP Address,100,30,True,2019-08-17 09:32:53,R_3qebLHLhYrnwJpi,anonymous,EN-GB,250,84,64,100,100,100,8,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-17 09:33:04,2019-08-17 09:33:41,IP Address,100,37,True,2019-08-17 09:33:41,R_3Do44Y9YRkGu5Pr,anonymous,EN-GB,111,76,74,9,12,41,9,I definitely plan to quit smoking in the next 6 months.
2019-08-17 09:35:03,2019-08-17 09:35:38,IP Address,100,34,True,2019-08-17 09:35:38,R_0vapRU94x02i3XX,anonymous,EN-GB,466,94,86,37,28,55,51,"I often think about quitting smoking, but I have no plans to quit."
2019-08-17 09:36:17,2019-08-17 09:36:47,IP Address,100,29,True,2019-08-17 09:36:48,R_3PqIP6vYm6zFaiR,anonymous,EN-GB,250,100,63,100,100,100,45,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-17 09:39:43,2019-08-17 09:40:09,IP Address,100,26,True,2019-08-17 09:40:10,R_3Gp5GNHzUBNvCVU,anonymous,EN-GB,283,86,91,91,66,77,100,I definitely plan to quit smoking in the next 6 months.
2019-08-17 11:41:12,2019-08-17 11:41:50,IP Address,100,38,True,2019-08-17 11:41:51,R_soLFcLzqT4uANaN,anonymous,EN-GB,135,94,93,96,77,100,70,"I often think about quitting smoking, but I have no plans to quit."
2019-08-17 12:35:42,2019-08-17 12:35:56,IP Address,100,13,True,2019-08-17 12:35:56,R_2tvJuzNPptBclJn,anonymous,EN-GB,513,46,39,56,41,44,46,I definitely plan to quit smoking in the next 6 months.
2019-08-17 16:59:09,2019-08-17 16:59:35,IP Address,100,25,True,2019-08-17 16:59:35,R_11cfAwZ51AFQtHJ,anonymous,EN-GB,724,73,81,49,36,87,85,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-17 21:01:13,2019-08-17 21:01:27,IP Address,100,14,True,2019-08-17 21:01:27,R_4Py8RCuiuyEHyed,anonymous,EN-GB,249,100,100,100,100,100,100,"I have quit smoking, but I still worry about slipping back, so I need to keep working on living smoke free."
2019-08-17 21:03:02,2019-08-17 21:03:23,IP Address,100,20,True,2019-08-17 21:03:23,R_vogMTWErCb4S9W1,anonymous,EN-GB,469,54,51,49,51,52,54,"I often think about quitting smoking, but I have no plans to quit."
2019-08-17 21:03:05,2019-08-17 21:03:52,IP Address,100,46,True,2019-08-17 21:03:52,R_29ueKvhNKrnlmDh,anonymous,EN-GB,164,95,86,81,80,89,79,"I still smoke, but I have begun to change, like cutting back on the number of cigarettes I smoke. I am ready to set a quit date."
2019-08-17 21:05:33,2019-08-17 21:05:54,IP Address,100,21,True,2019-08-17 21:05:55,R_eWkmZ0yW9KVqDPH,anonymous,EN-GB,627,85,77,79,72,90,60,"I have quit smoking, but I still worry about slipping back, so I need to keep working on living smoke free."
2019-08-17 21:07:20,2019-08-17 21:08:06,IP Address,100,45,True,2019-08-17 21:08:06,R_VXB3zrVCWyWZMQh,anonymous,EN-GB,599,85,71,80,55,43,72,I definitely plan to quit smoking in the next 6 months.
2019-08-17 21:24:01,2019-08-17 21:24:35,IP Address,100,33,True,2019-08-17 21:24:35,R_3KZ1TMhNODyFoCi,anonymous,EN-GB,700,80,81,79,95,79,50,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-17 21:27:59,2019-08-17 21:28:21,IP Address,100,21,True,2019-08-17 21:28:21,R_2EDXuahVvgDQMuT,anonymous,EN-GB,400,69,73,73,73,82,80,I definitely plan to quit smoking in the next 30 days.
2019-08-17 21:30:58,2019-08-17 21:31:19,IP Address,100,20,True,2019-08-17 21:31:19,R_ReJioyQKeMepGh3,anonymous,EN-GB,775,81,73,10,9,9,8,I definitely plan to quit smoking in the next 30 days.
2019-08-17 21:37:27,2019-08-17 21:37:50,IP Address,100,23,True,2019-08-17 21:37:51,R_agcLRVZsvgZFJi9,anonymous,EN-GB,463,100,91,98,36,82,100,I definitely plan to quit smoking in the next 6 months.
2019-08-17 21:37:37,2019-08-17 21:38:15,IP Address,100,37,True,2019-08-17 21:38:15,R_2qf6pELH0pnax7O,anonymous,EN-GB,689,79,78,14,11,21,15,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-17 21:42:45,2019-08-17 21:43:03,IP Address,100,18,True,2019-08-17 21:43:04,R_73aEJO63YYFVLIR,anonymous,EN-GB,721,63,47,69,40,48,49,I definitely plan to quit smoking in the next 6 months.
2019-08-17 22:18:35,2019-08-17 22:19:06,IP Address,100,31,True,2019-08-17 22:19:07,R_3Mum0lABFPL1bfc,anonymous,EN-GB,761,8,7,10,8,7,10,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-17 22:47:06,2019-08-17 22:47:37,IP Address,100,30,True,2019-08-17 22:47:37,R_29tSmYJNwOTyyeH,anonymous,EN-GB,362,28,27,68,64,69,67,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-17 22:58:57,2019-08-17 22:59:19,IP Address,100,22,True,2019-08-17 22:59:19,R_1rMws4mmTKjCZms,anonymous,EN-GB,283,97,100,99,52,77,98,I definitely plan to quit smoking in the next 6 months.
2019-08-17 23:16:26,2019-08-17 23:16:48,IP Address,100,21,True,2019-08-17 23:16:48,R_3jU1heBp2ullQcU,anonymous,EN-GB,731,33,27,13,11,21,13,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-18 02:03:04,2019-08-18 02:03:33,IP Address,100,29,True,2019-08-18 02:03:33,R_4TuEx2tSGKe1n1L,anonymous,EN-GB,581,91,80,11,10,21,12,"I often think about quitting smoking, but I have no plans to quit."
2019-08-18 05:36:22,2019-08-18 05:36:56,IP Address,100,34,True,2019-08-18 05:36:57,R_sbwum61kDhbk9ax,anonymous,EN-GB,135,100,100,100,100,100,73,"I often think about quitting smoking, but I have no plans to quit."
2019-08-18 09:02:12,2019-08-18 09:02:51,IP Address,100,38,True,2019-08-18 09:02:51,R_QiuoUvqR9INxpE5,anonymous,EN-GB,111,71,79,15,5,29,33,I definitely plan to quit smoking in the next 6 months.
2019-08-18 13:15:44,2019-08-18 13:16:10,IP Address,100,26,True,2019-08-18 13:16:11,R_3Eg89732FVnjKNw,anonymous,EN-GB,724,86,91,53,36,84,75,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-18 21:01:12,2019-08-18 21:01:41,IP Address,100,28,True,2019-08-18 21:01:41,R_26lG0kNU24ftjuv,anonymous,EN-GB,627,72,82,60,53,100,50,"I have quit smoking, but I still worry about slipping back, so I need to keep working on living smoke free."
2019-08-18 21:01:49,2019-08-18 21:02:03,IP Address,100,14,True,2019-08-18 21:02:04,R_ReL8O1D2LWJERqN,anonymous,EN-GB,249,99,100,99,100,99,98,I have quit smoking.
2019-08-18 21:02:32,2019-08-18 21:02:55,IP Address,100,22,True,2019-08-18 21:02:55,R_2QPWQBETw9ClJvL,anonymous,EN-GB,689,74,67,15,15,27,20,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-18 21:03:18,2019-08-18 21:04:06,IP Address,100,48,True,2019-08-18 21:04:06,R_3QMj41Fgw24MB2L,anonymous,EN-GB,164,92,84,86,80,95,77,"I still smoke, but I have begun to change, like cutting back on the number of cigarettes I smoke. I am ready to set a quit date."
2019-08-18 21:18:54,2019-08-18 21:19:29,IP Address,100,35,True,2019-08-18 21:19:30,R_DOgO1Z4XKyTFCRb,anonymous,EN-GB,111,66,47,17,7,29,24,I definitely plan to quit smoking in the next 6 months.
2019-08-18 21:31:19,2019-08-18 21:31:40,IP Address,100,21,True,2019-08-18 21:31:40,R_YVSJ3khfbuMOchz,anonymous,EN-GB,614,52,44,56,46,51,51,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-18 21:40:00,2019-08-18 21:40:18,IP Address,100,17,True,2019-08-18 21:40:18,R_1FQILQ3C7nUoQgR,anonymous,EN-GB,761,17,15,18,20,21,18,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-18 21:49:23,2019-08-18 21:49:42,IP Address,100,18,True,2019-08-18 21:49:42,R_1lyLojKgyCVAGcg,anonymous,EN-GB,775,74,78,6,7,6,9,I definitely plan to quit smoking in the next 30 days.
2019-08-18 22:21:55,2019-08-18 22:22:19,IP Address,100,23,True,2019-08-18 22:22:19,R_1eRALnEGXe8e326,anonymous,EN-GB,400,58,60,60,54,68,72,I definitely plan to quit smoking in the next 30 days.
2019-08-18 22:33:05,2019-08-18 22:33:34,IP Address,100,28,True,2019-08-18 22:33:34,R_2CHRfZMaOkWDuRG,anonymous,EN-GB,469,45,50,50,53,53,50,"I often think about quitting smoking, but I have no plans to quit."
2019-08-18 23:11:16,2019-08-18 23:11:49,IP Address,100,32,True,2019-08-18 23:11:49,R_1GPwSdzyft0pSsX,anonymous,EN-GB,731,36,18,28,13,25,13,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-18 23:33:48,2019-08-18 23:34:04,IP Address,100,15,True,2019-08-18 23:34:04,R_2ymebZU3BrxOVpm,anonymous,EN-GB,362,31,29,73,70,66,65,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-18 23:42:16,2019-08-18 23:42:41,IP Address,100,25,True,2019-08-18 23:42:42,R_3qWZxGaheqUYnZI,anonymous,EN-GB,721,54,43,28,39,48,61,I definitely plan to quit smoking in the next 6 months.
2019-08-19 01:23:59,2019-08-19 01:24:31,IP Address,100,31,True,2019-08-19 01:24:31,R_UMdCNiYzXvE4tBT,anonymous,EN-GB,492,3,5,70,50,54,50,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-19 02:09:18,2019-08-19 02:09:36,IP Address,100,17,True,2019-08-19 02:09:36,R_ULwOdAxDy0Uk79T,anonymous,EN-GB,463,100,100,98,97,98,98,I definitely plan to quit smoking in the next 6 months.
2019-08-19 04:10:21,2019-08-19 04:10:57,IP Address,100,36,True,2019-08-19 04:10:58,R_22Y8wHFKA0CwtU8,anonymous,EN-GB,135,100,100,100,100,100,80,"I often think about quitting smoking, but I have no plans to quit."
2019-08-19 05:19:35,2019-08-19 05:20:10,IP Address,100,35,True,2019-08-19 05:20:10,R_ANdqaVcyMJk6CdP,anonymous,EN-GB,581,96,84,7,9,24,8,"I often think about quitting smoking, but I have no plans to quit."
2019-08-19 10:53:07,2019-08-19 10:53:23,IP Address,100,15,True,2019-08-19 10:53:23,R_2QX4KqDomtgbWLD,anonymous,EN-GB,599,85,62,64,95,86,53,I definitely plan to quit smoking in the next 6 months.
2019-08-19 13:31:41,2019-08-19 13:32:35,IP Address,100,54,True,2019-08-19 13:32:35,R_81WfbkZkWKo5Xqh,anonymous,EN-GB,466,76,69,34,45,54,42,"I often think about quitting smoking, but I have no plans to quit."
2019-08-19 21:01:26,2019-08-19 21:01:51,IP Address,100,25,True,2019-08-19 21:01:51,R_3D8cHbadAXFxVtR,anonymous,EN-GB,689,76,75,22,20,21,17,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-19 21:01:35,2019-08-19 21:02:07,IP Address,100,31,True,2019-08-19 21:02:07,R_ptSW5IIrmF3kafD,anonymous,EN-GB,469,51,47,55,55,53,54,"I often think about quitting smoking, but I have no plans to quit."
2019-08-19 21:02:39,2019-08-19 21:03:30,IP Address,100,51,True,2019-08-19 21:03:31,R_oYofMi5hpiFuHrb,anonymous,EN-GB,775,68,80,15,16,19,23,I definitely plan to quit smoking in the next 30 days.
2019-08-19 21:04:18,2019-08-19 21:04:39,IP Address,100,21,True,2019-08-19 21:04:40,R_33viHgH50UCUPrf,anonymous,EN-GB,400,67,62,76,67,76,64,I definitely plan to quit smoking in the next 30 days.
2019-08-19 21:05:30,2019-08-19 21:05:53,IP Address,100,23,True,2019-08-19 21:05:53,R_3LXR0BIL7wlEbZi,anonymous,EN-GB,700,85,84,86,87,87,50,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-19 21:05:50,2019-08-19 21:06:27,IP Address,100,36,True,2019-08-19 21:06:27,R_2xFuKOwDjYY5DGQ,anonymous,EN-GB,164,91,83,83,78,90,82,"I still smoke, but I have begun to change, like cutting back on the number of cigarettes I smoke. I am ready to set a quit date."
2019-08-19 21:06:27,2019-08-19 21:06:59,IP Address,100,32,True,2019-08-19 21:06:59,R_1JOukedAEvebnNf,anonymous,EN-GB,599,89,59,90,57,74,88,I definitely plan to quit smoking in the next 6 months.
2019-08-19 21:10:52,2019-08-19 21:11:21,IP Address,100,28,True,2019-08-19 21:11:21,R_1lhOawKO0OIlEy3,anonymous,EN-GB,761,10,11,45,46,56,15,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-19 21:45:12,2019-08-19 21:45:38,IP Address,100,25,True,2019-08-19 21:45:38,R_sHfOjtuQTjxc4lH,anonymous,EN-GB,627,100,100,74,73,94,65,"I have quit smoking, but I still worry about slipping back, so I need to keep working on living smoke free."
2019-08-19 22:21:52,2019-08-19 22:22:05,IP Address,100,13,True,2019-08-19 22:22:06,R_PYcYz2myy4qHzzj,anonymous,EN-GB,362,28,35,74,68,72,71,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-19 22:27:30,2019-08-19 22:27:53,IP Address,100,22,True,2019-08-19 22:27:53,R_3p4PW1HYBv6RwEc,anonymous,EN-GB,731,17,20,30,13,29,25,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-19 22:42:40,2019-08-19 22:43:05,IP Address,100,24,True,2019-08-19 22:43:05,R_2anPm8ZD4u3dQNK,anonymous,EN-GB,581,93,82,10,2,20,11,"I often think about quitting smoking, but I have no plans to quit."
2019-08-19 22:53:53,2019-08-19 22:54:28,IP Address,100,34,True,2019-08-19 22:54:28,R_1nN1jiFZuOefiDn,anonymous,EN-GB,111,58,64,22,12,19,29,I definitely plan to quit smoking in the next 6 months.
2019-08-19 23:26:17,2019-08-19 23:26:35,IP Address,100,18,True,2019-08-19 23:26:36,R_10Cr1rrRJlmhyzE,anonymous,EN-GB,592,98,98,15,19,21,5,"I often think about quitting smoking, but I have no plans to quit."
2019-08-20 02:03:57,2019-08-20 02:04:43,IP Address,100,45,True,2019-08-20 02:04:43,R_1pE9xECuHEPGvdq,anonymous,EN-GB,647,41,30,11,0,31,31,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-20 09:29:29,2019-08-20 09:30:25,IP Address,100,55,True,2019-08-20 09:30:25,R_1rDGbvvuhNDuXOU,anonymous,EN-GB,492,16,50,71,49,59,50,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-20 09:40:10,2019-08-20 09:40:48,IP Address,100,37,True,2019-08-20 09:40:48,R_1FKskIxYawqwox7,anonymous,EN-GB,250,100,78,100,100,100,20,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-20 09:44:34,2019-08-20 09:45:08,IP Address,100,34,True,2019-08-20 09:45:08,R_yr5h6yYWvhbChZT,anonymous,EN-GB,250,63,95,100,100,100,27,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-20 10:42:19,2019-08-20 10:42:42,IP Address,100,22,True,2019-08-20 10:42:42,R_3PKV8X1o9WF8vve,anonymous,EN-GB,283,94,91,94,67,93,100,I definitely plan to quit smoking in the next 6 months.
2019-08-20 21:01:14,2019-08-20 21:01:41,IP Address,100,26,True,2019-08-20 21:01:41,R_cHN5caZyJsZRocN,anonymous,EN-GB,627,100,100,82,93,100,57,"I have quit smoking, but I still worry about slipping back, so I need to keep working on living smoke free."
2019-08-20 21:02:28,2019-08-20 21:03:01,IP Address,100,32,True,2019-08-20 21:03:01,R_Od2HX30V4RPBL7b,anonymous,EN-GB,164,96,83,88,77,94,89,"I still smoke, but I have begun to change, like cutting back on the number of cigarettes I smoke. I am ready to set a quit date."
2019-08-20 21:03:07,2019-08-20 21:03:34,IP Address,100,26,True,2019-08-20 21:03:34,R_eyRNcbiM42JRaCt,anonymous,EN-GB,689,75,70,17,20,21,15,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-20 21:04:51,2019-08-20 21:05:19,IP Address,100,27,True,2019-08-20 21:05:19,R_31nrvyfuxAGE34D,anonymous,EN-GB,583,68,74,74,72,74,80,"I still smoke, but I have begun to change, like cutting back on the number of cigarettes I smoke. I am ready to set a quit date."
2019-08-20 21:14:05,2019-08-20 21:14:36,IP Address,100,30,True,2019-08-20 21:14:36,R_2dQowFLMxrjmDDv,anonymous,EN-GB,400,55,58,64,61,66,63,I definitely plan to quit smoking in the next 30 days.
2019-08-20 22:36:52,2019-08-20 22:37:08,IP Address,100,15,True,2019-08-20 22:37:08,R_1K1nu6x5n4iWLoY,anonymous,EN-GB,614,50,54,47,49,50,49,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-20 23:01:28,2019-08-20 23:02:12,IP Address,100,43,True,2019-08-20 23:02:12,R_4OqjKgyyGX0oEP7,anonymous,EN-GB,731,34,30,31,21,30,25,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-20 23:13:39,2019-08-20 23:13:58,IP Address,100,18,True,2019-08-20 23:13:59,R_1QhbLVaY4wmcZsb,anonymous,EN-GB,362,32,34,66,71,69,67,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-21 00:27:11,2019-08-21 00:27:37,IP Address,100,26,True,2019-08-21 00:27:38,R_RwtQHfzHrWm5AQ1,anonymous,EN-GB,135,100,100,84,100,100,59,"I often think about quitting smoking, but I have no plans to quit."
2019-08-21 00:31:31,2019-08-21 00:32:02,IP Address,100,30,True,2019-08-21 00:32:02,R_6R3EsBhzOBx3CTv,anonymous,EN-GB,135,100,100,100,100,100,69,"I often think about quitting smoking, but I have no plans to quit."
2019-08-20 22:36:31,2019-08-20 22:36:36,IP Address,20,5,False,2019-08-21 02:37:31,R_2y8vDhPYhiuSUUv,anonymous,EN-GB,614,,,,,,,
2019-08-21 09:17:01,2019-08-21 09:17:33,IP Address,100,31,True,2019-08-21 09:17:33,R_1rdL8vJSPcTdWHJ,anonymous,EN-GB,111,69,71,15,8,17,43,I definitely plan to quit smoking in the next 6 months.
2019-08-21 21:05:06,2019-08-21 21:05:25,IP Address,100,19,True,2019-08-21 21:05:25,R_vZTiPKZiN2Rf561,anonymous,EN-GB,689,79,77,18,18,18,18,"I rarely think about quitting smoking, and I have no plans to quit."
